review_priority,review_reason,review_batch,obj_candidate_count,itm_candidate_count,claim_id,article_id,title,date,url,claim_text,metric,metric_all,is_claim,population,prev_sentence,next_sentence,numbers,units,year,region,candidate_kosis_table,api_params,calculation,verifiable,org_id,tbl_id,obj_l1,itm_id,prd_se,reviewer_note,obj_l1_candidates,itm_id_candidates
P0,주요 ID 4종이 채워져 있어 매핑 적합성 확인 후 API 검증 가능,1,6,0,C00230,23,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,"지난달 30일 발표된 통계청의 ‘11월 산업활동동향’에 따르면, 생산은 작년 9월(-0.4%)·10월(-0.2%)·11월(-0.4%) 등 3개월 연속으로 전월 대비 감소했다.",비율·증감률,비율·증감률; 건수·개수; 날짜·시간,True,,최근 한달새 나온 각종 경기 지표가 부진한 모습을 보인 점도 정부의 보수적인 경기 전망에 한몫했다.,설비투자도 작년 10월(-5.9%)·11월(-1.6%) 등 2달 연속 감소했다.,"[30, 11, 9, 0.4, 10, 0.2, 11, 0.4, 3]","['일', '월', '월', '%', '월', '%', '월', '%', '개']",[],[],항목별 부모님과 지난 한 달 동안(2005년 9월 1일~30일) 함께한 월평균 횟수(만15세 이상 24세 이하 청소년 대상)(tblId=DT_154001_A084); 급성심근경색증 입원 환자의 병원 내·외 30일 치명률(tblId=DT_117100_A001); 출혈성 뇌졸중 입원 환자의 병원 내·외 30일 치명률(tblId=DT_117100_A002); 허혈성 뇌졸중 입원 환자의 병원 내·외 30일 치명률(tblId=DT_117100_A003); 정신질환자의 퇴원 후 30일 내 자살률(tblId=DT_117100_A017_3),,,판단불가,101,DT_1JH20202,1,T1,M,"[Claude 검토] 산업활동동향 생산지수(전산업생산지수, 계절조정) 후보로 판단, org_id/tbl_id 채움 | obj_l1 수동 선택 필요(산업별 지수, 후보 6개 -> obj_l1_candidates 컬럼 참고)",1:전산업생산지수; 1A:농림어업; 1B:광공업; 1D:건설업; 1C:서비스업; 1E:공공행정,
P0,주요 ID 4종이 채워져 있어 매핑 적합성 확인 후 API 검증 가능,1,6,0,C05551,709,“올 취업자수 최대 6만명 줄 것”… ‘인구 오너스 시대’ 오나,2025-02-24,https://www.chosun.com/economy/economy_general/2025/02/24/AXTTAUKCC5FQNGJDVW7EUZW55Y,"◇연간 출생아 70만명대였던 ‘90년대 초반생 효과’ 사라져 23일 김지연 한국개발연구원(KDI) 연구위원 분석에 따르면, 올해 인구 구조 변화로 취업자 수는 전년 대비 1만2000~6만명 정도 줄어들 것으로 예상된다.",고용지표,고용지표; 인구지표; 날짜·시간,True,,"일하는 사람이 줄어들면 돈을 쓸 사람도, 기술을 이어받을 사람도, 세금을 낼 사람도 감소하기 때문에 장기적인 경기 침체로 이어질 가능성이 높다.","올해와 작년 고용 여건에 변화가 없다고 가정하고, 순전히 일할 사람이 줄어들면서 취업자 수도 감소한다는 것이다.","[90, 23]","['년', '일']",[],[],,,,판단불가,101,INH_1B8000F_01,11,T1,Y,"[Claude 검토] 인구동향조사(출생아수, 합계출산율 등) 매치. ""90년대초반생"" 시기 연간 출생아 70만명대 역사적 수치. | obj_l1 수동 선택 필요(기본항목별, 후보 6개 -> obj_l1_candidates 컬럼 참고)",11:출생아수(명); 14:자연증가건수(명); 21:조출생률(천명당); 24:자연증가율(천명당); 30:합계출산율(명); 31:출생성비(명),
P0,주요 ID 4종이 채워져 있어 매핑 적합성 확인 후 API 검증 가능,1,6,0,C06498,816,1월 생산 2.7%↓ 소비 0.6%↓ 투자 14.2%↓ ‘트리플 감소’,2025-03-04,https://www.chosun.com/economy/economy_general/2025/03/04/FU65MUD47VCAFLZSKULBHJ3HDY,통계청이 4일 발표한 ‘1월 산업활동 동향’에 따르면 지난 1월 전(全)산업 생산지수는 111.2(2020년=100)로 전달보다 2.7% 줄었다.,비율·증감률,비율·증감률; 날짜·시간,True,,엿새의 황금 설 연휴로 조업(操業) 일수가 줄면서 생산은 코로나 유행 초기 이후 거의 5년 만에 가장 큰 폭으로 줄었다.,2020년 2월 이후 4년 11개월 만에 가장 큰 감소폭이다.,"[4, 1, 1, 2020, 2.7]","['일', '월', '월', '년', '%']",['2020'],[],종사자의 국제결혼중개업자 대상 교육 여부 : 2020년 1월 1일 ~ 12월 31일(tblId=DT_154017_24CC002000); 종사자의 국제결혼중개업자 대상 교육 여부 : 2021년 1월 1일 ~ 12월 31일(tblId=DT_154017_24CC002100); 종사자의 국제결혼중개업자 대상 교육 여부 : 2022년 1월 1일 ~ 12월 31일(tblId=DT_154017_24CC002200); 성별 구직단념자(2014.1월~현재)(tblId=DT_1DA7156AS); 행정구역(시도)/산업별(제조업 중분류) 고용(2021년 1월 이후)(tblId=DT_118N_MONC56),,,판단불가,101,DT_1JH20202,1,T1,M,"[Claude 검토] 통계청 전산업생산지수(계절조정, 월별) 매칭, 1월 산업활동동향 지수(111.2) 확인 가능 | obj_l1 수동 선택 필요(산업별 지수, 후보 6개 -> obj_l1_candidates 컬럼 참고)",1:전산업생산지수; 1A:농림어업; 1B:광공업; 1D:건설업; 1C:서비스업; 1E:공공행정,
P0,주요 ID 4종이 채워져 있어 매핑 적합성 확인 후 API 검증 가능,1,6,0,C06500,816,1월 생산 2.7%↓ 소비 0.6%↓ 투자 14.2%↓ ‘트리플 감소’,2025-03-04,https://www.chosun.com/economy/economy_general/2025/03/04/FU65MUD47VCAFLZSKULBHJ3HDY,작년 11월 1.2% 줄었던 전산업 생산은 12월 1.7% 증가했지만 올해 첫 달 들어 다시 감소세로 돌아섰다.,비율·증감률,비율·증감률; 날짜·시간,True,,2020년 2월 이후 4년 11개월 만에 가장 큰 감소폭이다.,제조업이 2.4% 줄어드는 등 광공업 생산이 2.3% 감소했다.,"[11, 1.2, 12, 1.7]","['월', '%', '월', '%']",[],[],"작년 임금 근로활동 여부(tblId=DT_KWMP_2020136); 작년 월 평균 임금(세전, 인센티브 제외)(tblId=DT_KWMP_2020006); 작년 연간 평균 인센티브(세전)(tblId=DT_KWMP_2020007); 작년 매출액(tblId=DT_111014_A071); 작년 대비 지역 내 불법체류 외국인 고용 규모 변화(tblId=DT_111014_B099)",,,판단불가,101,DT_1JH20202,1,T1,M,"[Claude 검토] 통계청 전산업생산지수(계절조정, 월별) 매칭, 11월/12월 전월대비 증감률 확인 가능 | obj_l1 수동 선택 필요(산업별 지수, 후보 6개 -> obj_l1_candidates 컬럼 참고)",1:전산업생산지수; 1A:농림어업; 1B:광공업; 1D:건설업; 1C:서비스업; 1E:공공행정,
P0,주요 ID 4종이 채워져 있어 매핑 적합성 확인 후 API 검증 가능,1,6,0,C06568,828,"생산도, 소비도, 투자도… 1월 경제지표 모두 내렸다",2025-03-05,https://www.chosun.com/economy/economy_general/2025/03/05/LZV322K34BAJLPJWLMSSO3DZYQ,통계청은 4일 ‘1월 산업활동 동향’에서 1월 전(全)산업 생산이 전달보다 2.7% 줄었다고 밝혔다.,비율·증감률,비율·증감률; 날짜·시간,True,,특히 엿새간 설 연휴(1월 25~30일)로 조업 일수가 줄면서 생산은 코로나 팬데믹 초기 이후 5년여 만에 가장 큰 폭으로 줄었다.,이는 2020년 2월(-2.9%) 이후 4년 11개월 만에 가장 큰 감소 폭이다.,"[4, 1, 1, 2.7]","['일', '월', '월', '%']",[],[],종사자의 국제결혼중개업자 대상 교육 여부 : 2020년 1월 1일 ~ 12월 31일(tblId=DT_154017_24CC002000); 종사자의 국제결혼중개업자 대상 교육 여부 : 2021년 1월 1일 ~ 12월 31일(tblId=DT_154017_24CC002100); 종사자의 국제결혼중개업자 대상 교육 여부 : 2022년 1월 1일 ~ 12월 31일(tblId=DT_154017_24CC002200); 성별 구직단념자(2014.1월~현재)(tblId=DT_1DA7156AS); 행정구역(시도)/산업별(제조업 중분류) 고용(2021년 1월 이후)(tblId=DT_118N_MONC56),,,판단불가,101,DT_1JH20202,1,T1,M,"[Claude 검토] 통계청 전산업생산지수(계절조정, 월별) 매칭(C06498 중복), 1월 전달대비 증감률(2.7%) 확인 가능 | obj_l1 수동 선택 필요(산업별 지수, 후보 6개 -> obj_l1_candidates 컬럼 참고)",1:전산업생산지수; 1A:농림어업; 1B:광공업; 1D:건설업; 1C:서비스업; 1E:공공행정,
P0,주요 ID 4종이 채워져 있어 매핑 적합성 확인 후 API 검증 가능,1,6,0,C06569,828,"생산도, 소비도, 투자도… 1월 경제지표 모두 내렸다",2025-03-05,https://www.chosun.com/economy/economy_general/2025/03/05/LZV322K34BAJLPJWLMSSO3DZYQ,이는 2020년 2월(-2.9%) 이후 4년 11개월 만에 가장 큰 감소 폭이다.,비율·증감률,비율·증감률; 건수·개수; 날짜·시간,True,,통계청은 4일 ‘1월 산업활동 동향’에서 1월 전(全)산업 생산이 전달보다 2.7% 줄었다고 밝혔다.,제조업이 전달보다 2.4% 줄어드는 등 광공업 생산이 2.3% 감소했다.,"[2020, 2, 2.9, 4, 11]","['년', '월', '%', '년', '개']",['2020'],[],코로나19 이후 가장 걱정되는 것(tblId=DT_154013_B023); 학업중단 시기(가장 최근 기준)(tblId=DT_154013_A043); 코로나19 이후 학업 스트레스 변화(tblId=DT_154013_A071); 코로나19 이후 활동 확대 찬반(tblId=DT_154013_A072); 코로나19 이후 삶의 변화(tblId=DT_154013_A074),,,판단불가,101,DT_1JH20202,1,T1,M,"[Claude 검토] 통계청 전산업생산지수(계절조정, 월별) 매칭, 2020년2월과의 감소폭 비교 확인 가능 | obj_l1 수동 선택 필요(산업별 지수, 후보 6개 -> obj_l1_candidates 컬럼 참고)",1:전산업생산지수; 1A:농림어업; 1B:광공업; 1D:건설업; 1C:서비스업; 1E:공공행정,
P0,주요 ID 4종이 채워져 있어 매핑 적합성 확인 후 API 검증 가능,1,6,0,C09015,1164,생산·소비·투자 2달 만에 ‘트리플 증가’...설 연휴로 연초 경기 등락 커,2025-03-31,https://www.chosun.com/economy/economy_general/2025/03/31/7OFBJ6XSYZAL3MWER6FBINVWN4,"31일 통계청이 발표한 ‘2월 산업활동동향’에 따르면, 지난달 전(全)산업 생산지수는 111.7로 전월 대비 0.6% 증가했다.",비율·증감률,비율·증감률; 날짜·시간,True,,"1월 설 연휴로 생산 등이 줄어들었다가, 지난달은 특별한 휴일이 없어 다시 전월 대비 경기 수치가 개선되는 등 부침을 보이는 것으로 풀이된다.",1월에는 3% 감소했었다.,"[31, 2, 0.6]","['일', '월', '%']",[],[],종사자의 국제결혼중개업자 대상 교육 여부 : 2020년 1월 1일 ~ 12월 31일(tblId=DT_154017_24CC002000); 종사자의 국제결혼중개업자 대상 교육 여부 : 2021년 1월 1일 ~ 12월 31일(tblId=DT_154017_24CC002100); 종사자의 국제결혼중개업자 대상 교육 여부 : 2022년 1월 1일 ~ 12월 31일(tblId=DT_154017_24CC002200); 기업경영상 애로요인(복수응답)(tblId=DT_A10120); 중소제조업 평균가동률(10년1월이후)(tblId=DT_A10121),,,판단불가,101,DT_1JH20202,1,T1,M,"[Claude 검토] 통계청 전산업생산지수(계절조정, 월별) 매칭, 2월 전월대비 증감률(0.6%) 확인 가능 | obj_l1 수동 선택 필요(산업별 지수, 후보 6개 -> obj_l1_candidates 컬럼 참고)",1:전산업생산지수; 1A:농림어업; 1B:광공업; 1D:건설업; 1C:서비스업; 1E:공공행정,
P0,주요 ID 4종이 채워져 있어 매핑 적합성 확인 후 API 검증 가능,1,0,8,C03991,506,"뉴욕증시, 트럼프 관세 발표 예고에 ‘뚝’…테슬라 3.4% 하락",2025-02-08,https://www.chosun.com/economy/money/2025/02/08/DQXNITJ32E7RCV32AFGAZ3R7PI,"실업률은 4.0%로 전월(4.1%)보다 낮아졌고, 전문가 예상치(4.1%)도 하회했다.",고용지표,고용지표; 비율·증감률,True,,미 노동부에 따르면 1월 미국 비농업 일자리는 전월대비 14만3000명 증가했다.,전기차를 중심으로 주요 기술주는 일제히 하락했다.,"[4.0, 4.1, 4.1]","['%', '%', '%']",[],[],,,,판단불가,101,DT_1DA7001S,0,T80,M,[Claude 검토] 경제활동인구조사(공식 실업률) 매치. 후보없음 처리됐던 건이나 실제 매칭 표 존재 확인. | itm_id 수동 선택 필요(후보 8개 -> itm_id_candidates 컬럼 참고),,T10:15세이상인구; T20:경제활동인구; T30:취업자; T40:실업자; T50:비경제활동인구; T60:경제활동참가율; T80:실업률; T90:고용률
P0,주요 ID 4종이 채워져 있어 매핑 적합성 확인 후 API 검증 가능,1,0,14,C07630,967,"작년 300인 이상 기업 직원 평균연봉, 처음으로 7000만원 돌파",2025-03-16,https://www.chosun.com/economy/industry-company/2025/03/16/73DYMLAQCVF2XC4EFAYPF2YXPA,1 작년 상용 근로자의 연간 평균 임금 총액은 4917만원으로 전년 대비 136만원(2.9%) 늘어난 것으로 나타났다.,임금·소득,임금·소득; 비율·증감률; 금액,True,,,"연간 임금은 정액 급여(기본급·통상 수당 등)와 특별 급여(상여금 등)를 합산한 금액으로, 초과 급여(연장·휴일 수당)는 제외된다.","[4917, 136, 2.9]","['만원', '만원', '%']",[],[],"작년 월 평균 임금(세전, 인센티브 제외)(tblId=DT_KWMP_2020006); 전년도 연간 인센티브 평균(tblId=DT_KWMP_A0008); 생산직 근로자 평균 임금_상용 근로자(내국인)(tblId=DT_111014_A050); 생산직 근로자 평균 임금_상용 근로자(외국인)(tblId=DT_111014_A051); 생산직 근로자 평균 임금_상용 근로자(내국인)(tblId=DT_111014_B040)",,,판단불가,118,DT_118N_MON051,190326INDUSTRY_10S0,13103110311MD_13,Y,"[Claude 검토] 고용노동부 사업체노동력조사(산업/규모별 임금 및 근로시간, 2020년이후) 매칭, 상용근로자 연간 평균임금 확인 가능 | 분류축이 2개라 obj_l2 이상 추가 필요할 수 있음: 규모별 / itm_id 수동 선택 필요(후보 14개 -> itm_id_candidates 컬럼 참고)",,13103110311MD_4:전체근로일수; 13103110311MD_5:상용근로일수; 13103110311MD_6:임시일용근로일수; 13103110311MD_7:전체근로시간; 13103110311MD_8:상용총근로시간; 13103110311MD_9:상용소정실근로시간; 13103110311MD_10:상용초과근로시간; 13103110311MD_11:임시일용근로시간; 13103110311MD_12:전체임금총액; 13103110311MD_13:상용임금총액; 13103110311MD_14:상용정액급여; 13103110311MD_15:상용초과급여; 13103110311MD_16:상용특별급여; 13103110311MD_17:임시일용임금총액
P0,주요 ID 4종이 채워져 있어 매핑 적합성 확인 후 API 검증 가능,1,0,14,C07631,967,"작년 300인 이상 기업 직원 평균연봉, 처음으로 7000만원 돌파",2025-03-16,https://www.chosun.com/economy/industry-company/2025/03/16/73DYMLAQCVF2XC4EFAYPF2YXPA,"특히, 작년 300인 이상 사업체 상용 근로자의 연간 평균 임금 총액은 처음으로 초과 급여를 제외하고도 7000만원을 넘어선 것으로 나타났다.",임금·소득,임금·소득; 금액,True,,"연간 임금은 정액 급여(기본급·통상 수당 등)와 특별 급여(상여금 등)를 합산한 금액으로, 초과 급여(연장·휴일 수당)는 제외된다.","16일 한국경영자총협회가 발표한 ‘2024년 사업체 임금 인상 특징 분석’에 따르면, 상용 근로자의 작년 연 임금 총액(4917만원)은 전년(4781만원) 대비 136만원(2.9%) 인상됐다.",[7000],['만원'],[],[],"작년 월 평균 임금(세전, 인센티브 제외)(tblId=DT_KWMP_2020006); 전년도 연간 인센티브 평균(tblId=DT_KWMP_A0008); 생산직 근로자 평균 임금_상용 근로자(내국인)(tblId=DT_111014_A050); 생산직 근로자 평균 임금_상용 근로자(외국인)(tblId=DT_111014_A051); 생산직 근로자 평균 임금_상용 근로자(내국인)(tblId=DT_111014_B040)",,,판단불가,118,DT_118N_MON051,190326INDUSTRY_10S0,13103110311MD_14,Y,"[Claude 검토] 고용노동부 사업체노동력조사(산업/규모별 임금 및 근로시간) 매칭, 300인이상 사업체 임금 확인 가능 | 분류축이 2개라 obj_l2 이상 추가 필요할 수 있음: 규모별 / itm_id 수동 선택 필요(후보 14개 -> itm_id_candidates 컬럼 참고) | 초과급여 제외 임금 = 정액급여+특별급여 조합, 단일 코드로 근사",,13103110311MD_4:전체근로일수; 13103110311MD_5:상용근로일수; 13103110311MD_6:임시일용근로일수; 13103110311MD_7:전체근로시간; 13103110311MD_8:상용총근로시간; 13103110311MD_9:상용소정실근로시간; 13103110311MD_10:상용초과근로시간; 13103110311MD_11:임시일용근로시간; 13103110311MD_12:전체임금총액; 13103110311MD_13:상용임금총액; 13103110311MD_14:상용정액급여; 13103110311MD_15:상용초과급여; 13103110311MD_16:상용특별급여; 13103110311MD_17:임시일용임금총액
P0,주요 ID 4종이 채워져 있어 매핑 적합성 확인 후 API 검증 가능,1,0,14,C07632,967,"작년 300인 이상 기업 직원 평균연봉, 처음으로 7000만원 돌파",2025-03-16,https://www.chosun.com/economy/industry-company/2025/03/16/73DYMLAQCVF2XC4EFAYPF2YXPA,"16일 한국경영자총협회가 발표한 ‘2024년 사업체 임금 인상 특징 분석’에 따르면, 상용 근로자의 작년 연 임금 총액(4917만원)은 전년(4781만원) 대비 136만원(2.9%) 인상됐다.",임금·소득,임금·소득; 비율·증감률; 금액; 날짜·시간,True,,"특히, 작년 300인 이상 사업체 상용 근로자의 연간 평균 임금 총액은 처음으로 초과 급여를 제외하고도 7000만원을 넘어선 것으로 나타났다.",2020년(4222만원)과 비교해선 695만원(16.5%) 올랐다.,"[16, 2024, 4917, 4781, 136, 2.9]","['일', '년', '만원', '만원', '만원', '%']",['2024'],[],"산업/규모별 임금 및 근로시간(tblId=DT_118N_MON054); 산업/규모별 임금 및 근로시간(누계)(tblId=DT_118N_MON055); 산업/규모별 임금 및 근로시간(tblId=DT_118N_MON051); 산업/규모별 임금 및 근로시간(누계)(tblId=DT_118N_MON052); 행정구역(시도)/ 산업/규모별 임금 및 근로시간(상용근로자, 상용근로자 1인이상 사업체, 2023년~현재)(tblId=DT_118N_MON060)",,,판단불가,118,DT_118N_MON051,190326INDUSTRY_10S0,13103110311MD_13,Y,"[Claude 검토] 고용노동부 사업체노동력조사(경총 분석의 원자료) 매칭, 연 임금총액 확인 가능 | 분류축이 2개라 obj_l2 이상 추가 필요할 수 있음: 규모별 / itm_id 수동 선택 필요(후보 14개 -> itm_id_candidates 컬럼 참고)",,13103110311MD_4:전체근로일수; 13103110311MD_5:상용근로일수; 13103110311MD_6:임시일용근로일수; 13103110311MD_7:전체근로시간; 13103110311MD_8:상용총근로시간; 13103110311MD_9:상용소정실근로시간; 13103110311MD_10:상용초과근로시간; 13103110311MD_11:임시일용근로시간; 13103110311MD_12:전체임금총액; 13103110311MD_13:상용임금총액; 13103110311MD_14:상용정액급여; 13103110311MD_15:상용초과급여; 13103110311MD_16:상용특별급여; 13103110311MD_17:임시일용임금총액
P0,주요 ID 4종이 채워져 있어 매핑 적합성 확인 후 API 검증 가능,1,0,14,C07633,967,"작년 300인 이상 기업 직원 평균연봉, 처음으로 7000만원 돌파",2025-03-16,https://www.chosun.com/economy/industry-company/2025/03/16/73DYMLAQCVF2XC4EFAYPF2YXPA,2020년(4222만원)과 비교해선 695만원(16.5%) 올랐다.,비율·증감률,비율·증감률; 금액; 날짜·시간,True,,"16일 한국경영자총협회가 발표한 ‘2024년 사업체 임금 인상 특징 분석’에 따르면, 상용 근로자의 작년 연 임금 총액(4917만원)은 전년(4781만원) 대비 136만원(2.9%) 인상됐다.",상용 근로자는 고용 계약 기간이 정해지지 않거나 1년 이상인 임금 근로자다.,"[2020, 4222, 695, 16.5]","['년', '만원', '만원', '%']",['2020'],[],주관적 안녕감(tblId=DT_154013_A001); 수면(tblId=DT_154013_A002); 충분한 수면(tblId=DT_154013_A003); 식습관(tblId=DT_154013_A004); 운동(tblId=DT_154013_A005),,,판단불가,118,DT_118N_MON051,190326INDUSTRY_10S0,13103110311MD_13,Y,"[Claude 검토] 고용노동부 사업체노동력조사 매칭, 2020년 대비 임금 비교 확인 가능 | 분류축이 2개라 obj_l2 이상 추가 필요할 수 있음: 규모별 / itm_id 수동 선택 필요(후보 14개 -> itm_id_candidates 컬럼 참고)",,13103110311MD_4:전체근로일수; 13103110311MD_5:상용근로일수; 13103110311MD_6:임시일용근로일수; 13103110311MD_7:전체근로시간; 13103110311MD_8:상용총근로시간; 13103110311MD_9:상용소정실근로시간; 13103110311MD_10:상용초과근로시간; 13103110311MD_11:임시일용근로시간; 13103110311MD_12:전체임금총액; 13103110311MD_13:상용임금총액; 13103110311MD_14:상용정액급여; 13103110311MD_15:상용초과급여; 13103110311MD_16:상용특별급여; 13103110311MD_17:임시일용임금총액
P0,주요 ID 4종이 채워져 있어 매핑 적합성 확인 후 API 검증 가능,1,0,14,C07635,967,"작년 300인 이상 기업 직원 평균연봉, 처음으로 7000만원 돌파",2025-03-16,https://www.chosun.com/economy/industry-company/2025/03/16/73DYMLAQCVF2XC4EFAYPF2YXPA,작년 연 임금총액 인상률 2.9%는 전년(2.8%)에 비해 0.1%포인트 올랐다.,임금·소득,임금·소득; 비율·증감률,True,,경총은 고용노동부의 ‘사업체 노동력 조사’ 원 자료를 분석했다.,2023년 전년 대비 2.9% 감소했던 특별급여가 2024년에는 0.4% 증가한 영향인 것으로 풀이됐다.,"[2.9, 2.8, 0.1]","['%', '%', '%']",[],[],"근로여건 만족도-임금(일에 비해)(tblId=DT_1W40009); 작년 임금 근로활동 여부(tblId=DT_KWMP_2020136); 작년 월 평균 임금(세전, 인센티브 제외)(tblId=DT_KWMP_2020006); 경력단절 당시의 일자리 월평균 임금(소득)(tblId=DT_MOGE_3036200330); 경력단절 당시의 일자리 월평균 임금(소득)(tblId=DT_MOGE_3036200064)",,,판단불가,118,DT_118N_MON051,190326INDUSTRY_10S0,13103110311MD_13,Y,"[Claude 검토] 고용노동부 사업체노동력조사 매칭, 연 임금총액 인상률 확인 가능 | 분류축이 2개라 obj_l2 이상 추가 필요할 수 있음: 규모별 / itm_id 수동 선택 필요(후보 14개 -> itm_id_candidates 컬럼 참고)",,13103110311MD_4:전체근로일수; 13103110311MD_5:상용근로일수; 13103110311MD_6:임시일용근로일수; 13103110311MD_7:전체근로시간; 13103110311MD_8:상용총근로시간; 13103110311MD_9:상용소정실근로시간; 13103110311MD_10:상용초과근로시간; 13103110311MD_11:임시일용근로시간; 13103110311MD_12:전체임금총액; 13103110311MD_13:상용임금총액; 13103110311MD_14:상용정액급여; 13103110311MD_15:상용초과급여; 13103110311MD_16:상용특별급여; 13103110311MD_17:임시일용임금총액
P0,주요 ID 4종이 채워져 있어 매핑 적합성 확인 후 API 검증 가능,1,0,14,C07636,967,"작년 300인 이상 기업 직원 평균연봉, 처음으로 7000만원 돌파",2025-03-16,https://www.chosun.com/economy/industry-company/2025/03/16/73DYMLAQCVF2XC4EFAYPF2YXPA,2023년 전년 대비 2.9% 감소했던 특별급여가 2024년에는 0.4% 증가한 영향인 것으로 풀이됐다.,임금·소득,임금·소득; 비율·증감률; 날짜·시간,True,,작년 연 임금총액 인상률 2.9%는 전년(2.8%)에 비해 0.1%포인트 올랐다.,"사업체 규모별로는, 작년 300인 미만 사업체의 연 임금총액은 4427만원, 300인 이상은 7121만원으로 각각 전년 대비 3.0%, 2.2% 늘었다.","[2023, 2.9, 2024, 0.4]","['년', '%', '년', '%']","['2023', '2024']",[],전년 대비 임금 동향(tblId=DT_448001_A011); 임금 동향(전년 대비 임금인상 경우)(tblId=DT_472001_A052); 임금 동향(전년 대비 임금인하 경우)(tblId=DT_472001_A053); 임금 동향(전년 대비 임금동결 경우)(tblId=DT_472001_A054); 직종별 비장애인 대비 장애인 임금수준(tblId=TX_383_2009_H1055),,,판단불가,118,DT_118N_MON051,190326INDUSTRY_10S0,13103110311MD_16,Y,"[Claude 검토] 고용노동부 사업체노동력조사 매칭, 특별급여 항목 확인 필요 | 분류축이 2개라 obj_l2 이상 추가 필요할 수 있음: 규모별 / itm_id 수동 선택 필요(후보 14개 -> itm_id_candidates 컬럼 참고)",,13103110311MD_4:전체근로일수; 13103110311MD_5:상용근로일수; 13103110311MD_6:임시일용근로일수; 13103110311MD_7:전체근로시간; 13103110311MD_8:상용총근로시간; 13103110311MD_9:상용소정실근로시간; 13103110311MD_10:상용초과근로시간; 13103110311MD_11:임시일용근로시간; 13103110311MD_12:전체임금총액; 13103110311MD_13:상용임금총액; 13103110311MD_14:상용정액급여; 13103110311MD_15:상용초과급여; 13103110311MD_16:상용특별급여; 13103110311MD_17:임시일용임금총액
P0,주요 ID 4종이 채워져 있어 매핑 적합성 확인 후 API 검증 가능,1,0,14,C07637,967,"작년 300인 이상 기업 직원 평균연봉, 처음으로 7000만원 돌파",2025-03-16,https://www.chosun.com/economy/industry-company/2025/03/16/73DYMLAQCVF2XC4EFAYPF2YXPA,"사업체 규모별로는, 작년 300인 미만 사업체의 연 임금총액은 4427만원, 300인 이상은 7121만원으로 각각 전년 대비 3.0%, 2.2% 늘었다.",임금·소득,임금·소득; 비율·증감률; 금액,True,,2023년 전년 대비 2.9% 감소했던 특별급여가 2024년에는 0.4% 증가한 영향인 것으로 풀이됐다.,"300인 이상 사업체 연 임금총액은 2020년 5995만원으로 6000만원대에 근접한 이후, 2024년 처음으로 7000만원을 넘어섰다.","[4427, 7121, 3.0, 2.2]","['만원', '만원', '%', '%']",[],[],50인 이상 300인 미만 사업체의 주52시간제 도입 여부(tblId=DT_113_STBL_1030634); 식품산업 규모별 현황 및 전망_종사자수 300인 이상 사업체(tblId=DT_114057_D05); 산업/규모별 임금 및 근로시간(tblId=DT_118N_MON054); 산업/규모별 임금 및 근로시간(누계)(tblId=DT_118N_MON055); 산업/규모별 임금 및 근로시간(tblId=DT_118N_MON051),,,판단불가,118,DT_118N_MON051,190326INDUSTRY_10S0,13103110311MD_13,Y,"[Claude 검토] 고용노동부 사업체노동력조사 매칭, 사업체 규모별(300인 미만/이상) 임금 확인 가능 | 분류축이 2개라 obj_l2 이상 추가 필요할 수 있음: 규모별 / itm_id 수동 선택 필요(후보 14개 -> itm_id_candidates 컬럼 참고) | 사업체 규모별(300인미만/이상) 분류축 별도 확인 필요",,13103110311MD_4:전체근로일수; 13103110311MD_5:상용근로일수; 13103110311MD_6:임시일용근로일수; 13103110311MD_7:전체근로시간; 13103110311MD_8:상용총근로시간; 13103110311MD_9:상용소정실근로시간; 13103110311MD_10:상용초과근로시간; 13103110311MD_11:임시일용근로시간; 13103110311MD_12:전체임금총액; 13103110311MD_13:상용임금총액; 13103110311MD_14:상용정액급여; 13103110311MD_15:상용초과급여; 13103110311MD_16:상용특별급여; 13103110311MD_17:임시일용임금총액
