claim_id,article_id,title,date,url,claim_text,prev_sentence,prev_prev_sentence,is_claim,is_claim_reason,is_claim_confidence,is_claim_method,extraction_model,prompt_version,extracted_at
A0004-C036,A0004,‘직원 한 명에 로봇 수십 대’… 이젠 로봇이 공장 움직인다,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/TGA2SHZ4SFACHOHRP36OUPCMHE,입고부터 출하까지 모든 물건을 사람이 실어나르던 풍경은 이제 볼 수 없다.,"이곳은 전체 공정의 50%를 로봇화했고, 주요 공정은 100% 로봇화를 달성했다.",경남 창원에 있는 38년 된 자동차 조향 장치 부품 기업인 태림산업.,False,"현재 문장은 자동화된 공정 변화에 대한 설명이지만, 이는 특정한 수치나 통계적 변화를 주장하는 것이 아니므로 KOSIS 통계로 검증할 수 없습니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0004-C037,A0004,‘직원 한 명에 로봇 수십 대’… 이젠 로봇이 공장 움직인다,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/TGA2SHZ4SFACHOHRP36OUPCMHE,물류공정 및 후공정은 모두 양팔 로봇 3~4대가 동시에 움직이면서 해결한다.,입고부터 출하까지 모든 물건을 사람이 실어나르던 풍경은 이제 볼 수 없다.,"이곳은 전체 공정의 50%를 로봇화했고, 주요 공정은 100% 로봇화를 달성했다.",False,"현재 문장은 특정 기업의 물류 공정에서의 로봇 활용 상황에 대한 설명으로, 이는 개별 사례에 해당하며 국가 통계의 범주에 속하지 않습니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0004-C038,A0004,‘직원 한 명에 로봇 수십 대’… 이젠 로봇이 공장 움직인다,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/TGA2SHZ4SFACHOHRP36OUPCMHE,◇“로봇으로 중대재해법도 극복” 국내 제조업 현장에선 로봇화는 인력 충원보다 더 중요한 과제가 되어가고 있다.,물류공정 및 후공정은 모두 양팔 로봇 3~4대가 동시에 움직이면서 해결한다.,입고부터 출하까지 모든 물건을 사람이 실어나르던 풍경은 이제 볼 수 없다.,False,"현재 문장은 로봇화가 인력 충원보다 중요하다는 의견을 표현하지만, 이는 구체적인 수치나 통계적 변화를 주장하는 것이 아니므로 KOSIS를 통해 검증할 수 있는 내용이 아닙니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0004-C039,A0004,‘직원 한 명에 로봇 수십 대’… 이젠 로봇이 공장 움직인다,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/TGA2SHZ4SFACHOHRP36OUPCMHE,단순 반복 작업에까지 인력을 더 투입하는 대신 로봇DX(Digital Transformation)를 추진하는 것이 문제를 더 빠르게 해결하는 길이기 때문이다.,◇“로봇으로 중대재해법도 극복” 국내 제조업 현장에선 로봇화는 인력 충원보다 더 중요한 과제가 되어가고 있다.,물류공정 및 후공정은 모두 양팔 로봇 3~4대가 동시에 움직이면서 해결한다.,False,"현재 문장은 단순 반복 작업에 인력을 더 투입하기보다는 로봇 DX를 추진하는 것이 문제 해결에 더 빠르다는 의견을 제시하지만, 이는 구체적인 수치나 통계적 변화를 주장하는 내용이 아닙니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0004-C040,A0004,‘직원 한 명에 로봇 수십 대’… 이젠 로봇이 공장 움직인다,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/TGA2SHZ4SFACHOHRP36OUPCMHE,충북 음성에 있는 중소기업 ㈜제일참은 물티슈 및 위생용품을 만드는 곳이다.,단순 반복 작업에까지 인력을 더 투입하는 대신 로봇DX(Digital Transformation)를 추진하는 것이 문제를 더 빠르게 해결하는 길이기 때문이다.,◇“로봇으로 중대재해법도 극복” 국내 제조업 현장에선 로봇화는 인력 충원보다 더 중요한 과제가 되어가고 있다.,False,현재 문장은 단순히 기업의 정보에 대한 서술이므로 수치나 통계적 변화를 주장하지 않습니다.,high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0004-C041,A0004,‘직원 한 명에 로봇 수십 대’… 이젠 로봇이 공장 움직인다,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/TGA2SHZ4SFACHOHRP36OUPCMHE,이곳에서 물티슈를 포장하고 싣는 모든 과정은 이제 다관절 로봇 5대가 해결한다.,충북 음성에 있는 중소기업 ㈜제일참은 물티슈 및 위생용품을 만드는 곳이다.,단순 반복 작업에까지 인력을 더 투입하는 대신 로봇DX(Digital Transformation)를 추진하는 것이 문제를 더 빠르게 해결하는 길이기 때문이다.,False,"현재 문장은 특정 기업의 자동화 시스템 도입 사례에 대한 설명이므로, 이는 KOSIS에서 검증 가능한 수치나 통계적 변화와 관련이 없습니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0004-C042,A0004,‘직원 한 명에 로봇 수십 대’… 이젠 로봇이 공장 움직인다,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/TGA2SHZ4SFACHOHRP36OUPCMHE,이곳 관계자는 “로봇 자동화를 통해 생산량은 로봇을 들이기 이전보다 38% 올라갔고 원가도 45%가량 줄일 수 있었다”고 했다.,이곳에서 물티슈를 포장하고 싣는 모든 과정은 이제 다관절 로봇 5대가 해결한다.,충북 음성에 있는 중소기업 ㈜제일참은 물티슈 및 위생용품을 만드는 곳이다.,True,"생산량이 38% 증가하고 원가가 45% 절감되었다는 구체적인 수치 주장이 포함되어 있으며, 이는 기업의 생산성과 비용 절감을 나타내는 통계적 변화로서 KOSIS에서 관련 통계를 찾아볼 수 있을 것이다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0004-C043,A0004,‘직원 한 명에 로봇 수십 대’… 이젠 로봇이 공장 움직인다,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/TGA2SHZ4SFACHOHRP36OUPCMHE,"“이제 직원들은 단순 작업에 투입되는 대신, 작업 효율화를 진행하고 제품 아이디어를 내는 일을 더 많이 한다”고 했다.",이곳 관계자는 “로봇 자동화를 통해 생산량은 로봇을 들이기 이전보다 38% 올라갔고 원가도 45%가량 줄일 수 있었다”고 했다.,이곳에서 물티슈를 포장하고 싣는 모든 과정은 이제 다관절 로봇 5대가 해결한다.,False,"현재 문장은 직원들의 역할 변화에 대한 설명을 포함하지만, 이는 구체적인 수치나 통계적인 변화를 주장하는 것이 아니므로 KOSIS 통계로 검증할 수 있는 내용이 아닙니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0004-C044,A0004,‘직원 한 명에 로봇 수십 대’… 이젠 로봇이 공장 움직인다,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/TGA2SHZ4SFACHOHRP36OUPCMHE,중대재해법 관련 사고를 예방하기 위해 로봇을 쓰는 경우도 있다.,"“이제 직원들은 단순 작업에 투입되는 대신, 작업 효율화를 진행하고 제품 아이디어를 내는 일을 더 많이 한다”고 했다.",이곳 관계자는 “로봇 자동화를 통해 생산량은 로봇을 들이기 이전보다 38% 올라갔고 원가도 45%가량 줄일 수 있었다”고 했다.,False,"현재 문장은 중대재해법 관련 사고 예방을 위한 로봇 사용에 대한 일반적인 설명이므로, 특정한 수치나 통계적 변화를 주장하지 않습니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0004-C045,A0004,‘직원 한 명에 로봇 수십 대’… 이젠 로봇이 공장 움직인다,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/TGA2SHZ4SFACHOHRP36OUPCMHE,경기도 파주의 한 소규모 도서물류 업체 관계자는 “물류 현장에서 각종 사고를 예방하기 위해 허리나 허벅지에 차면 근력을 올려주는 웨어러블 로봇 7대를 구입해 사용하고 있다”고 했다.,중대재해법 관련 사고를 예방하기 위해 로봇을 쓰는 경우도 있다.,"“이제 직원들은 단순 작업에 투입되는 대신, 작업 효율화를 진행하고 제품 아이디어를 내는 일을 더 많이 한다”고 했다.",False,"현재 문장은 물류 현장에서 웨어러블 로봇을 도입하여 사용하는 사례에 대한 설명이므로, 이는 특정한 통계적 주장이나 변화를 포함하지 않습니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0004-C046,A0004,‘직원 한 명에 로봇 수십 대’… 이젠 로봇이 공장 움직인다,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/TGA2SHZ4SFACHOHRP36OUPCMHE,한국로봇산업진흥원에 따르면 2023년까지 로봇화에 뛰어든 우리 기업은 2524곳으로 지난 2019년보다 13%가량 증가했다.,경기도 파주의 한 소규모 도서물류 업체 관계자는 “물류 현장에서 각종 사고를 예방하기 위해 허리나 허벅지에 차면 근력을 올려주는 웨어러블 로봇 7대를 구입해 사용하고 있다”고 했다.,중대재해법 관련 사고를 예방하기 위해 로봇을 쓰는 경우도 있다.,True,"문장에서 언급된 '2023년까지 로봇화에 뛰어든 우리 기업은 2524곳으로 지난 2019년보다 13%가량 증가했다.'는 기업의 수 변화에 대한 구체적인 통계를 제공하고 있으며, 이는 국가 단위의 집계 통계로서 KOSIS를 통해 검증될 가능성이 높습니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0004-C047,A0004,‘직원 한 명에 로봇 수십 대’… 이젠 로봇이 공장 움직인다,2025-01-01,https://www.chosun.com/economy/economy_general/2025/01/01/TGA2SHZ4SFACHOHRP36OUPCMHE,진흥원 관계자는 “아직 2024년 조사 결과가 나오진 않았지만 지난 3년보다 더 많은 증가율을 보였을 것으로 추정한다”고 했다.,한국로봇산업진흥원에 따르면 2023년까지 로봇화에 뛰어든 우리 기업은 2524곳으로 지난 2019년보다 13%가량 증가했다.,경기도 파주의 한 소규모 도서물류 업체 관계자는 “물류 현장에서 각종 사고를 예방하기 위해 허리나 허벅지에 차면 근력을 올려주는 웨어러블 로봇 7대를 구입해 사용하고 있다”고 했다.,True,"진흥원 관계자가 언급한 내용은 2024년의 로봇화 참여 기업의 증가율에 대한 추정을 포함하며, 이는 KOSIS를 통해 관련 통계를 확인할 수 있는 내용이다.",mid,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0005-C001,A0005,"정부, 美 ‘CES 2025′에 역대 최대 통합한국관 운영",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2LIJLNBNSNANXCA6WLEDQ7A74A,정부가 오는 7일 미국 라스베이거스에서 개막하는 세계 최대 가전·IT 전시회 ‘CES 2025′에 역대 최대 규모의 통합한국관을 마련한다고 1일 밝혔다.,,,False,정부가 CES 2025에 역대 최대 규모의 통합한국관을 마련한다는 내용은 수치나 통계적인 변화를 주장하는 것이 아니므로 해당되지 않습니다.,high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0005-C002,A0005,"정부, 美 ‘CES 2025′에 역대 최대 통합한국관 운영",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2LIJLNBNSNANXCA6WLEDQ7A74A,범정부 차원의 통합 홍보와 규모 있는 국가관 운용으로 국내 기업의 수출 마케팅 효과가 증대할 것으로 기대된다.,정부가 오는 7일 미국 라스베이거스에서 개막하는 세계 최대 가전·IT 전시회 ‘CES 2025′에 역대 최대 규모의 통합한국관을 마련한다고 1일 밝혔다.,,False,"현재 문장은 정부의 CES 참여 및 기대 효과에 대한 단순한 의견 평가로서, 구체적인 수치나 통계적 변화를 주장하지 않습니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0005-C003,A0005,"정부, 美 ‘CES 2025′에 역대 최대 통합한국관 운영",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2LIJLNBNSNANXCA6WLEDQ7A74A,산업통상자원부와 코트라(KOTRA)는 이달 7~10일 개최되는 CES 2025에 36개 기관과 협업해 445개사 규모의 역대 최대 통합한국관을 구성한다.,범정부 차원의 통합 홍보와 규모 있는 국가관 운용으로 국내 기업의 수출 마케팅 효과가 증대할 것으로 기대된다.,정부가 오는 7일 미국 라스베이거스에서 개막하는 세계 최대 가전·IT 전시회 ‘CES 2025′에 역대 최대 규모의 통합한국관을 마련한다고 1일 밝혔다.,False,"현재 문장은 CES 2025에서의 통합한국관의 규모를 설명하지만, 이는 수치나 비율 등의 통계적 변화를 주장하는 것이 아니므로 KOSIS 통계로 검증할 필요가 없습니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0005-C004,A0005,"정부, 美 ‘CES 2025′에 역대 최대 통합한국관 운영",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2LIJLNBNSNANXCA6WLEDQ7A74A,이는 지난해 443개보다 2개 늘어난 역대 최대 규모다.,산업통상자원부와 코트라(KOTRA)는 이달 7~10일 개최되는 CES 2025에 36개 기관과 협업해 445개사 규모의 역대 최대 통합한국관을 구성한다.,범정부 차원의 통합 홍보와 규모 있는 국가관 운용으로 국내 기업의 수출 마케팅 효과가 증대할 것으로 기대된다.,True,"현재 문장은 CES 2025에서의 통합한국관의 규모가 작년 대비 증가한 것을 주장하며, 이는 KOSIS를 통해 대조 가능한 국내 집계 통계 정보에 해당합니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0005-C005,A0005,"정부, 美 ‘CES 2025′에 역대 최대 통합한국관 운영",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2LIJLNBNSNANXCA6WLEDQ7A74A,"통합한국관 주요 전시분야는 생활가전(18%) 디지털헬스(17%), 인공지능(16%), 스마트 홈(12%) 순으로 집계됐다.",이는 지난해 443개보다 2개 늘어난 역대 최대 규모다.,산업통상자원부와 코트라(KOTRA)는 이달 7~10일 개최되는 CES 2025에 36개 기관과 협업해 445개사 규모의 역대 최대 통합한국관을 구성한다.,False,"통합한국관의 주요 전시 분야에 대한 비율을 제시하지만, 이는 단순한 정보 제공으로서 KOSIS 통계와 비교하여 검증할 필요가 없습니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0005-C006,A0005,"정부, 美 ‘CES 2025′에 역대 최대 통합한국관 운영",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2LIJLNBNSNANXCA6WLEDQ7A74A,"올해 한국은 삼성, LG, 현대, SK 등 글로벌 대기업과 통합한국관 445개사, 기타 중소·중견기업 455여개를 포함한 약 900개사가 참가할 예정이다.","통합한국관 주요 전시분야는 생활가전(18%) 디지털헬스(17%), 인공지능(16%), 스마트 홈(12%) 순으로 집계됐다.",이는 지난해 443개보다 2개 늘어난 역대 최대 규모다.,True,"현재 문장에서 언급된 '통합한국관 445개사, 기타 중소·중견기업 455여개를 포함한 약 900개사가 참가할 예정'이라는 내용은 특정 행사에 참여하는 기업의 수를 나타내며, 이 정보는 KOSIS를 통해 대조 가능한 국내 집계 통계 정보로 볼 수 있다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0005-C007,A0005,"정부, 美 ‘CES 2025′에 역대 최대 통합한국관 운영",2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/2LIJLNBNSNANXCA6WLEDQ7A74A,전체 한국 기업 참가 숫자도 지난해보다 100개가량 늘어난 최대다.,"올해 한국은 삼성, LG, 현대, SK 등 글로벌 대기업과 통합한국관 445개사, 기타 중소·중견기업 455여개를 포함한 약 900개사가 참가할 예정이다.","통합한국관 주요 전시분야는 생활가전(18%) 디지털헬스(17%), 인공지능(16%), 스마트 홈(12%) 순으로 집계됐다.",True,"현재 문장은 한국 기업의 전시회 참가 숫자가 지난해보다 늘어났다는 내용을 포함하며, 이는 KOSIS를 통해 대조 가능한 국내 집계 통계 정보로 볼 수 있습니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
